date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:37:06	19165/19165	---M--	200	added ('OK')	text/plain	etag:%223765b123-4add-5a5c169a140c0%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Gradient%20Learning%20in%20a%20Game.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Gradient%20Learning%20in%20a%20Game.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:08	14767/14767	---M--	200	added ('OK')	text/plain	etag:%223765b122-39af-5a5c17b645f40%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Gradient%20fictitious%20play.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Gradient%20fictitious%20play.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:11	17882/17882	---M--	200	added ('OK')	text/plain	etag:%223761433c-45da-5884ef104bf00%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/GradientDynamics.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/GradientDynamics.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:13	22787/22787	---M--	200	added ('OK')	text/plain	etag:%2237614335-5903-5a4478d6e4280%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/HuntingBugs.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/HuntingBugs.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:13	15693/15693	---M--	200	added ('OK')	text/plain	etag:%22376b657c-3d4d-5884f19312b80%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/HypothesisTesting.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/HypothesisTesting.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:14	10068/10068	---M--	200	added ('OK')	text/plain	etag:%22376b657d-2754-5884f1ca62e00%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/LearningRate.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/LearningRate.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:18	18860/18860	---M--	200	added ('OK')	text/plain	etag:%22376b657e-49ac-5884c64b48f00%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/MultiArmedBandit.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/MultiArmedBandit.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:20	15424/15424	---M--	200	added ('OK')	text/plain	etag:%22376b657f-3c40-5884f240a4500%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/NoRegretLearning.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/NoRegretLearning.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:23	13550/13550	---M--	200	added ('OK')	text/plain	etag:%22376b6581-34ee-5884f268b2380%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/PDNowakMaySpatial.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/PDNowakMaySpatial.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:26	12409/12409	---M--	200	added ('OK')	text/plain	etag:%2237688a48-3079-5a768ace9e3c0%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Prisoner's%20dilemma%20feasible%20payoffs.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Prisoner's%20dilemma%20feasible%20payoffs.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:26	38792/38792	---M--	200	added ('OK')	text/plain	etag:%2237688a4a-9788-5a768a27b9a00%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/PD%20Axelrod%20Tournament%20-%20Evolutionary%20(w.%20Nash).nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/PD%20Axelrod%20Tournament%20-%20Evolutionary%20(w.%20Nash).nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:32	56282/56282	---M--	200	added ('OK')	text/plain	etag:%22376b6582-dbda-588505649ed80%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/PhysarumPolycephalum.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/PhysarumPolycephalum.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:32	13037/13037	---M--	200	added ('OK')	text/plain	etag:%22376b6583-32ed-5884f84998200%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/RepeatedGameAgainstComputer.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/RepeatedGameAgainstComputer.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:36	35251/35251	---M--	200	added ('OK')	text/plain	etag:%2237614337-89b3-5a586ea520dc0%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Q-learning,%20replicator%20dynamic,%20fictitious%20play%20in%20a%20two-person%20matrix%20game.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Q-learning,%20replicator%20dynamic,%20fictitious%20play%20in%20a%20two-person%20matrix%20game.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:40	11023/11023	---M--	200	added ('OK')	text/plain	etag:%22376b6585-2b0f-5884f99761580%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/ReplicatorDynamicBifurcation.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/ReplicatorDynamicBifurcation.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:40	28260/28260	---M--	200	added ('OK')	text/plain	etag:%2237688a4b-6e64-5a768da08cb00%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Replicator%20dynamic%20(evolutionary%20dynamics)%20-%20phase%20space.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Replicator%20dynamic%20(evolutionary%20dynamics)%20-%20phase%20space.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:40	15933/15933	---M--	200	added ('OK')	text/plain	etag:%22376b6584-3e3d-5884f8a33d580%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/ReplicatorDynamic.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/ReplicatorDynamic.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:47	23045/23045	---M--	200	added ('OK')	text/plain	etag:%223762fc38-5a05-5a8320d729ec0%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Satisficing%20play%20(1).nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Satisficing%20play%20(1).nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:48	14726/14726	---M--	200	added ('OK')	text/plain	etag:%223762fc39-3986-5a8320e760500%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Satisficing%20play%20(2).nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Satisficing%20play%20(2).nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:48	13087/13087	---M--	200	added ('OK')	text/plain	etag:%223762fc3a-331f-5a8320f796b40%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Satisficing%20play%20(3).nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Satisficing%20play%20(3).nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:52	14640/14640	---M--	200	added ('OK')	text/plain	etag:%2237688a49-3930-5a7712296bb40%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Simplex%20tutor%20(2).nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/Simplex%20tutor%20(2).nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:54	19116/19116	---M--	200	added ('OK')	text/plain	etag:%22376b6587-4aac-5884fb4488a00%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SlimeBlob.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SlimeBlob.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:58	20181/20181	---M--	200	added ('OK')	text/plain	etag:%22376b6589-4ed5-5884fd848d900%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SlimeMoldMicro.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SlimeMoldMicro.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:58	11465/11465	---M--	200	added ('OK')	text/plain	etag:%223763b2c4-2cc9-5884fdaab3300%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SocialDynamics.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SocialDynamics.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:37:58	25817/25817	---M--	200	added ('OK')	text/plain	etag:%22376b6588-64d9-5884fd121cb00%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SlimeMold.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SlimeMold.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:38:04	13105/13105	---M--	200	added ('OK')	text/plain	etag:%223763b2c5-3331-5884ffa425b80%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SoftmaxQuantalResponse.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SoftmaxQuantalResponse.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:38:04	10853/10853	---M--	200	added ('OK')	text/plain	etag:%223763b2c6-2a65-5884ffca4b580%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SpatialContinuousActions.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SpatialContinuousActions.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:38:08	13118/13118	---M--	200	added ('OK')	text/plain	etag:%223763b2c7-333e-5884ffe12eb80%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SpatialCoordination.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/SpatialCoordination.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:38:11	21172/21172	---M--	200	added ('OK')	text/plain	etag:%223763b2c8-52b4-588501f36ce80%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/TheClimbingGame.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/TheClimbingGame.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:38:12	18360/18360	---M--	200	added ('OK')	text/plain	etag:%223763b2c9-47b8-588502c16b480%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/TournamentEvolutionary.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/TournamentEvolutionary.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:38:12	13561/13561	---M--	200	added ('OK')	text/plain	etag:%2237614330-34f9-5a4822dffdd00%22	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/UCB1.nlogo	www.cs.uu.nl/docs/vakken/maa/current/netlogo/6.0.1/UCB1.nlogo	(from http://www.cs.uu.nl/docs/vakken/maa/current/netlogo-web.php)
09:38:16	909/909	---M--	200	added ('OK')	image/gif	etag:%223760b67c-38d-4f61083ccf680%22	http://www.cs.uu.nl/docs/vakken/maa/current/icon-pdf.gif	www.cs.uu.nl/docs/vakken/maa/current/icon-pdf.gif	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_introduction.php)
09:38:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:38:14%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=strategic+learning+and+its+limits+peyton+young+2004+ch+1	www.cs.uu.nl/docs/vakken/maa/current/lib.6d0835.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_introduction.php)
09:38:18	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:38:16%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+and+teaching+shoham+2009+ch+7+of+multi+agent+systems	www.cs.uu.nl/docs/vakken/maa/current/lib.6e5f3d.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_introduction.php)
09:38:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:38:18%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=the+evolution+of+conventions+peyton+young+1993	www.cs.uu.nl/docs/vakken/maa/current/lib.6f04f8.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_introduction.php)
09:38:22	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:38:20%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=on+the+emergence+of+social+conventions+shoham+tennenholtz+1997	www.cs.uu.nl/docs/vakken/maa/current/lib.705aed.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_introduction.php)
09:38:26	8189/8189	---MC-	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:38:22%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_hunting_bugs.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_hunting_bugs.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_introduction.php)
09:38:26	2209/2209	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:38:24%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_gradient_dynamics.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_gradient_dynamics.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_introduction.php)
09:38:30	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:38:28%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=bandit+problems+book+chapter+powell+ryzhov+2012	www.cs.uu.nl/docs/vakken/maa/current/lib.74f8d7.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bandit_algorithms.php)
09:38:32	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:38:30%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=multi+armed+bandit+algorithms+and+empirical+evaluation+article+j+vermorel+m+mohri+2005	www.cs.uu.nl/docs/vakken/maa/current/lib.758aa0.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bandit_algorithms.php)
09:38:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:38:32%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=algorithms+for+multi+armed+bandit+problems+article+volodymyr+kuleshov+doina+precup+2014	www.cs.uu.nl/docs/vakken/maa/current/lib.76b4dd.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bandit_algorithms.php)
09:38:36	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:38:34%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=the+nonstochastic+multiarmed+bandit+problem+p+auer+et+al+2002	www.cs.uu.nl/docs/vakken/maa/current/lib.77f715.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bandit_algorithms.php)
09:38:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:38:36%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=stochastic+multi+armed+bandit+problem+with+non+stationary+rewards+article+besbes+gur+2014	www.cs.uu.nl/docs/vakken/maa/current/lib.783b3c.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bandit_algorithms.php)
09:38:40	2091/2091	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:38:38%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_ucb.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_ucb.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bandit_algorithms.php)
09:40:12	694554/694554	---M--	200	added ('OK')	application/pdf	etag:%223764ad34-a991a-5c10939ac1a80%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_Introduction.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_Introduction.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_introduction.php)
09:40:14	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:40:12%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=strategic+learning+and+its+limits+peyton+young+2004+ch+2	www.cs.uu.nl/docs/vakken/maa/current/lib.7bdeec.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_reinforcement_learning.php)
09:40:15	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:40:14%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=on+the+convergence+of+reinforcement+learning+beggs+2005	www.cs.uu.nl/docs/vakken/maa/current/lib.7ce9a4.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_reinforcement_learning.php)
09:40:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:40:15%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=stochastic+processes+ross+1996+ch+6	www.cs.uu.nl/docs/vakken/maa/current/lib.7d92d6.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_reinforcement_learning.php)
09:40:18	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:40:16%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=predicting+how+people+play+games+erev+roth+1998	www.cs.uu.nl/docs/vakken/maa/current/lib.7eecd9.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_reinforcement_learning.php)
09:40:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:40:18%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=designing+economic+agents+that+act+like+human+agents+w+b+arthur+1991	www.cs.uu.nl/docs/vakken/maa/current/lib.7f1500.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_reinforcement_learning.php)
09:40:22	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:40:20%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=on+designing+economic+agents+that+behave+like+human+agents+w+b+arthur+1993	www.cs.uu.nl/docs/vakken/maa/current/lib.80f296.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_reinforcement_learning.php)
09:40:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:40:22%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=multi+agent+learning+dynamics+a+survey+kaisers+et+al+2007	www.cs.uu.nl/docs/vakken/maa/current/lib.8130a0.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_reinforcement_learning.php)
09:40:26	2213/2213	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:40:24%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_learning_rate.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_learning_rate.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_reinforcement_learning.php)
09:40:28	2158/2158	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:40:26%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_multiarmed_bandit.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_multiarmed_bandit.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_reinforcement_learning.php)
09:41:33	1068945/1068945	---M--	200	added ('OK')	application/pdf	etag:%223760a93e-104f91-5c17d1a210e40%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_BanditAlgorithms.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_BanditAlgorithms.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bandit_algorithms.php)
09:41:36	1021234/1021234	---M--	200	added ('OK')	application/pdf	etag:%22376af3e9-f9532-5c1a907cc0c00%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_ReinforcementLearning.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_ReinforcementLearning.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_reinforcement_learning.php)
09:41:36	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:41:33%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=strategic+learning+and+its+limits+peyton+young+2004+ch+3	www.cs.uu.nl/docs/vakken/maa/current/lib.850bdf.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_equilibria.php)
09:41:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:41:36%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=strategically+zero+sum+games+the+class+of+games+whose+completely+mixed+equilibria+cannot+be+improved+upon+moulin+vial+1978	www.cs.uu.nl/docs/vakken/maa/current/lib.865bdd.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_equilibria.php)
09:41:40	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:41:38%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=game+theory+and+learning+for+wireless+networks+lasaulce+tembine+2011	www.cs.uu.nl/docs/vakken/maa/current/lib.87f772.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_equilibria.php)
09:41:42	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:41:40%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=distributed+strategic+learning+for+wireless+engineers+tembine+2012	www.cs.uu.nl/docs/vakken/maa/current/lib.88cbe2.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_equilibria.php)
09:41:44	0/-1	---M--	302	error ('')			http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=strategic+learning+and+its+limits+peyton+young+2004+ch+2	www.cs.uu.nl/docs/vakken/maa/current/lib.8adeec.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_no_regret.php)
09:41:44	0/-1	---M--	302	error ('')			http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+and+teaching+shoham+2009+ch+7+of+multi+agent+systems	www.cs.uu.nl/docs/vakken/maa/current/lib.8b5f3d.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_no_regret.php)
09:41:46	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:41:44%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=regret+in+the+on+line+decision+problem+foster+et+al+1999	www.cs.uu.nl/docs/vakken/maa/current/lib.8c2cff.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_no_regret.php)
09:41:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:41:46%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=a+simple+adaptive+procedure+leading+to+correlated+equilibrium+hart+et+al+2000	www.cs.uu.nl/docs/vakken/maa/current/lib.8d24cd.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_no_regret.php)
09:41:50	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:41:48%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=convergence+and+no+regret+in+mal+m+bowling+2005	www.cs.uu.nl/docs/vakken/maa/current/lib.8eee28.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_no_regret.php)
09:41:52	2142/2142	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:41:50%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_no_regret.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_no_regret.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_no_regret.php)
09:42:43	769490/769490	---M--	200	added ('OK')	application/pdf	etag:%223762498e-bbdd2-5c323df3ad600%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_Equilibria.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_Equilibria.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_equilibria.php)
09:42:45	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:42:43%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=strategic+learning+and+its+limits+peyton+young+2004+ch+6	www.cs.uu.nl/docs/vakken/maa/current/lib.910ce0.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_fictitious_play.php)
09:42:45	0/-1	---M--	302	error ('')			http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+and+teaching+shoham+2009+ch+7+of+multi+agent+systems	www.cs.uu.nl/docs/vakken/maa/current/lib.925f3d.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_fictitious_play.php)
09:42:46	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:42:45%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=the+theory+of+learning+in+games+fudenberg+levine+1998+ch+2+fictitious+play&nr=1	www.cs.uu.nl/docs/vakken/maa/current/lib.932362.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_fictitious_play.php)
09:42:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:42:46%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=the+theory+of+learning+in+games+fudenberg+levine+1998+ch+4+stochastic+fictitious+play+and+mixed+strategy+equilibria&nr=2	www.cs.uu.nl/docs/vakken/maa/current/lib.946e4a.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_fictitious_play.php)
